Date,ContractCode,Item,TradingVolume(Long),TradingValue(Long)(Thousands),TradingVolume(Short),TradingValue(Short)(Thousands),TradingVolume(Net),TradingValue(Net)(Thousands),OpenInterest(Long),ContractValueofOpenInterest(Long)(Thousands),OpenInterest(Short),ContractValueofOpenInterest(Short)(Thousands),OpenInterest(Net),ContractValueofOpenInterest(Net)(Thousands),download_timestamp,process_timestamp
20260724,非金電期貨,自營商,348,54944,324,51079,24,3865,265,41771,414,65321,-149,-23550,2026-07-25 17:18:22 CST,2026-07-25 17:18:22 CST
20260727,ETF期貨,外資及陸資,7828,5469260,8926,6528992,-1098,-1059733,15688,13009624,2456,1816745,13232,11192879,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,ETF期貨,投信,1000,1013794,280,285252,720,728542,7596,6853538,50,20490,7546,6833048,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,ETF期貨,自營商,4165,2064421,5231,2120002,-1066,-55581,12111,4606989,46146,25283141,-34035,-20676152,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,半導體30期貨,自營商,13,9752,14,10497,-1,-745,15,11267,31,23306,-16,-12039,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,富櫃200期貨,外資及陸資,16,13630,16,13565,0,64,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,富櫃200期貨,投信,0,0,0,0,0,0,44,37888,0,0,44,37888,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,富櫃200期貨,自營商,16,13560,19,16170,-3,-2610,2,1731,34,29277,-32,-27546,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,小型臺指期貨,外資及陸資,156998,342966856,158825,346956919,-1827,-3990062,1718,3770014,2894,6355987,-1176,-2585973,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,小型臺指期貨,投信,0,0,0,0,0,0,128,280832,100,219400,28,61432,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,小型臺指期貨,自營商,8510,18610407,8800,19247291,-290,-636884,1507,3314940,10980,24165290,-9473,-20850350,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,小型金融期貨,外資及陸資,194,151125,185,144337,9,6788,23,18065,0,0,23,18065,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,小型金融期貨,自營商,70,54734,18,13991,52,40743,92,72261,19,14924,73,57337,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,小型電子期貨,外資及陸資,767,1063349,769,1065924,-2,-2575,19,26537,25,34917,-6,-8380,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,小型電子期貨,投信,0,0,0,0,0,0,77,107544,0,0,77,107544,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,小型電子期貨,自營商,118,163815,129,178770,-11,-14955,124,173309,138,192741,-14,-19432,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,微型臺指期貨,外資及陸資,234666,102558498,236195,103198307,-1529,-639809,2297,1007924,1632,716257,665,291667,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,微型臺指期貨,自營商,21289,9335557,22515,9837943,-1226,-502386,3748,1657476,48556,21377473,-44808,-19719997,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,東證期貨,外資及陸資,33,26698,21,17021,12,9677,85,69326,123,100190,-38,-30864,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,東證期貨,自營商,23,18564,34,27472,-11,-8909,28,22807,105,85638,-77,-62831,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國標普500期貨,外資及陸資,4,5982,5,7499,-1,-1517,62,93161,74,111273,-12,-18112,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國標普500期貨,自營商,0,0,0,0,0,0,0,0,46,69120,-46,-69120,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國費城半導體期貨,外資及陸資,5,4827,4,3840,1,987,360,351508,111,108380,249,243128,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國費城半導體期貨,自營商,4,3886,21,20069,-17,-16182,0,0,465,454026,-465,-454026,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國道瓊期貨,外資及陸資,24,25086,20,20902,4,4184,149,156628,56,58848,93,97780,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國道瓊期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國道瓊期貨,自營商,9,9439,0,0,9,9439,0,0,38,39927,-38,-39927,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國那斯達克100期貨,外資及陸資,329,470146,379,541186,-50,-71040,21,30308,419,602056,-398,-571748,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2871,0,0,2,2871,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,美國那斯達克100期貨,自營商,39,55775,0,0,39,55775,0,0,102,146436,-102,-146436,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,股票期貨,外資及陸資,342485,173809074,323906,160121471,18579,13687603,202240,142628600,583533,309282714,-381293,-166654114,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,股票期貨,投信,18,3799,5621,1872189,-5603,-1868390,372,635580,216,40083,156,595497,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,股票期貨,自營商,48907,22215471,38393,17002380,10514,5213091,87781,26689278,315676,188106541,-227895,-161417263,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,臺灣永續期貨,自營商,53,126986,53,126986,0,0,15,36269,15,36269,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,臺灣生技期貨,自營商,2,411,0,0,2,411,0,0,6,1235,-6,-1235,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,臺股期貨,外資及陸資,68092,594670149,69338,605548616,-1246,-10878466,6870,60297206,85569,751084731,-78699,-690787525,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,臺股期貨,投信,642,5616294,369,3229747,273,2386548,80139,703299864,6028,52901728,74111,650398136,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,臺股期貨,自營商,4163,36319394,4506,39391235,-343,-3071842,6543,57532131,4652,40896947,1891,16635184,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,航運期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,英國富時100期貨,外資及陸資,9,4828,16,8600,-7,-3772,115,61942,0,0,115,61942,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,英國富時100期貨,自營商,1,536,0,0,1,536,62,33390,8,4345,54,29045,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,金融期貨,外資及陸資,196,611691,183,570948,13,40743,144,452419,140,439852,4,12567,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,金融期貨,投信,0,0,0,0,0,0,38,119388,0,0,38,119388,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,金融期貨,自營商,25,77994,24,75086,1,2909,15,47127,116,364449,-101,-317322,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,電子期貨,外資及陸資,173,1917708,172,1904876,1,12832,12,134081,293,3273806,-281,-3139725,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,電子期貨,投信,0,0,0,0,0,0,196,2189986,0,0,196,2189986,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,電子期貨,自營商,58,642828,70,777135,-12,-134307,14,156576,138,1542004,-124,-1385428,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,非金電期貨,外資及陸資,96,14988,139,21675,-43,-6688,31,4840,149,23263,-118,-18423,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260727,非金電期貨,自營商,27,4208,161,25138,-134,-20930,182,28430,465,72600,-283,-44170,2026-07-28 18:09:41 CST,2026-07-28 18:09:41 CST
20260728,ETF期貨,外資及陸資,8757,5948149,9137,5897802,-380,50347,15932,12652051,3080,1930014,12852,10722037,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,ETF期貨,投信,0,0,0,0,0,0,7596,6515793,50,20335,7546,6495458,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,ETF期貨,自營商,5933,2853991,10105,3780361,-4172,-926371,12506,4747433,50713,25195259,-38207,-20447826,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,半導體30期貨,自營商,24,17595,29,21474,-5,-3880,16,11190,37,25922,-21,-14732,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,富櫃200期貨,外資及陸資,0,0,2,1618,-2,-1618,0,0,2,1614,-2,-1614,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,富櫃200期貨,投信,0,0,0,0,0,0,44,35497,0,0,44,35497,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,富櫃200期貨,自營商,0,0,1,807,-1,-807,2,1622,35,28236,-33,-26614,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,小型臺指期貨,外資及陸資,166168,355276368,172043,367977141,-5875,-12700773,653,1357673,3753,7809380,-3100,-6451707,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,小型臺指期貨,投信,2,4155,9,18724,-7,-14570,130,270225,109,226573,21,43652,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,小型臺指期貨,自營商,13479,28728256,12465,26585207,1014,2143049,2430,5058817,10907,22752621,-8477,-17693804,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,小型金融期貨,外資及陸資,231,178245,214,165164,17,13081,40,30680,0,0,40,30680,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,小型金融期貨,自營商,42,32426,126,97243,-84,-64817,26,19942,37,28379,-11,-8437,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,小型電子期貨,外資及陸資,1001,1347221,1008,1358104,-7,-10884,40,52560,53,69642,-13,-17082,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,小型電子期貨,投信,0,0,0,0,0,0,77,101178,0,0,77,101178,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,小型電子期貨,自營商,94,128214,127,171934,-33,-43720,142,186728,181,237834,-39,-51106,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,微型臺指期貨,外資及陸資,241774,103531243,247005,105770045,-5231,-2238803,1093,454393,5174,2151285,-4081,-1696892,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,微型臺指期貨,自營商,23023,9857157,46415,19879722,-23392,-10022564,2337,981087,70607,29432475,-68270,-28451388,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,東證期貨,外資及陸資,44,35501,39,31552,5,3949,70,55808,103,82096,-33,-26288,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,東證期貨,自營商,33,26437,32,25556,1,881,17,13550,93,74144,-76,-60594,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國標普500期貨,外資及陸資,19,28303,12,17847,7,10457,58,86223,63,93737,-5,-7514,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國標普500期貨,自營商,0,0,0,0,0,0,0,0,46,68384,-46,-68384,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國費城半導體期貨,外資及陸資,69,63611,21,20157,48,43454,409,366208,112,100280,297,265928,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國費城半導體期貨,自營商,8,7388,27,24948,-19,-17560,0,0,484,433354,-484,-433354,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國道瓊期貨,外資及陸資,39,40976,32,33609,7,7366,150,157188,50,52383,100,104805,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國道瓊期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國道瓊期貨,自營商,0,0,0,0,0,0,0,0,38,39805,-38,-39805,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國那斯達克100期貨,外資及陸資,390,549499,462,653217,-72,-103718,27,37864,497,694294,-470,-656430,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2791,0,0,2,2791,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,美國那斯達克100期貨,自營商,6,8404,0,0,6,8404,0,0,96,133973,-96,-133973,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,股票期貨,外資及陸資,223659,133541536,211488,120737059,12171,12804477,217256,143257812,586378,285293027,-369122,-142035215,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,股票期貨,投信,45,9432,267,536128,-222,-526696,150,64366,216,37798,-66,26568,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,股票期貨,自營商,42819,20163695,37273,17053400,5546,3110295,96259,27691640,318608,173660335,-222349,-145968695,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,臺灣永續期貨,自營商,0,0,0,0,0,0,15,34346,15,34346,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,臺灣生技期貨,自營商,2,394,2,397,0,-3,0,0,6,1188,-6,-1188,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,臺股期貨,外資及陸資,78517,668178106,81061,690521039,-2544,-22342933,7401,61556313,89656,745633614,-82255,-684077301,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,臺股期貨,投信,2080,17446952,1305,10872485,775,6574466,79411,660270701,4525,37623565,74886,622647136,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,臺股期貨,自營商,9484,80190749,8795,73974196,689,6216553,7675,63940834,5087,42365545,2588,21575289,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,航運期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,英國富時100期貨,外資及陸資,27,14580,18,9720,9,4860,124,66752,0,0,124,66752,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,英國富時100期貨,自營商,47,25297,0,0,47,25297,109,58669,8,4342,101,54327,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,金融期貨,外資及陸資,203,626845,256,790470,-53,-163626,101,309868,150,460200,-49,-150332,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,金融期貨,投信,0,0,0,0,0,0,38,116584,0,0,38,116584,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,金融期貨,自營商,51,157442,39,121279,12,36163,22,67496,111,340548,-89,-273052,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,電子期貨,外資及陸資,180,1933916,198,2132993,-18,-199077,18,189216,317,3332304,-299,-3143088,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,電子期貨,投信,0,0,0,0,0,0,196,2060352,0,0,196,2060352,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,電子期貨,自營商,58,630114,53,573775,5,56338,19,199877,139,1461242,-120,-1261365,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,非金電期貨,外資及陸資,82,12494,86,13084,-4,-590,63,9458,185,27772,-122,-18314,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260728,非金電期貨,自營商,46,6981,54,8225,-8,-1244,210,31531,501,75210,-291,-43679,2026-07-29 18:10:39 CST,2026-07-29 18:10:39 CST
20260729,ETF期貨,外資及陸資,15227,9392901,15851,9933655,-624,-540754,15725,12107024,3497,2215951,12228,9891073,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,ETF期貨,投信,260,242410,0,0,260,242410,7856,6575860,50,20520,7806,6555340,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,ETF期貨,自營商,10831,4294261,9574,3401604,1257,892658,12868,4830969,49818,23728714,-36950,-18897745,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,半導體30期貨,自營商,123,85774,105,73507,18,12267,27,18023,30,20035,-3,-2012,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,富櫃200期貨,外資及陸資,0,0,2,1502,-2,-1502,0,0,4,3043,-4,-3043,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,富櫃200期貨,投信,0,0,0,0,0,0,44,33469,0,0,44,33469,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,富櫃200期貨,自營商,0,0,5,3718,-5,-3718,2,1530,40,30426,-38,-28896,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,小型臺指期貨,外資及陸資,239588,491618252,237224,486760222,2364,4858030,3797,7656570,4528,9138152,-731,-1481582,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,小型臺指期貨,投信,0,0,10,20172,-10,-20172,130,262132,119,239952,11,22180,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,小型臺指期貨,自營商,18123,37119771,17588,35986736,535,1133036,3045,6154039,9319,18864209,-6274,-12710170,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,小型金融期貨,外資及陸資,236,180556,242,185161,-6,-4605,36,27511,2,1528,34,25983,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,小型金融期貨,自營商,65,50137,73,55565,-8,-5428,31,23690,22,16812,9,6878,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,小型電子期貨,外資及陸資,1061,1366667,1062,1369001,-1,-2334,29,36871,43,54671,-14,-17800,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,小型電子期貨,投信,0,0,0,0,0,0,77,97900,0,0,77,97900,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,小型電子期貨,自營商,235,306741,210,273610,25,33131,141,179346,147,186899,-6,-7553,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,微型臺指期貨,外資及陸資,319844,131402335,321762,132161062,-1918,-758727,2311,931980,8235,3321426,-5924,-2389446,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,微型臺指期貨,自營商,38505,15826248,35277,14415100,3228,1411148,1905,776337,66952,27068397,-65047,-26292060,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,東證期貨,外資及陸資,49,38951,93,74000,-44,-35049,48,38496,125,100006,-77,-61510,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,東證期貨,自營商,84,66785,40,31720,44,35064,38,30402,70,56140,-32,-25738,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
20260729,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-30 17:59:46 CST,2026-07-30 17:59:46 CST
